date,video_id,title,channel_id,views,likes,comments,video_length,sub_growth_rate,watch_duration,watch_completion_rate,total_views,video_count,subscribers,language,title_translated
2023-09-26T11:45:03Z,VDe4kMjoXHA,amaira or meri dress unboxing video #thegeetagurjar #shorts,UCUL9We-R1aCC3GAe-RvOx5g,25158679,374119,0,25.0,1.331548448946783,377380185.0,15095207.4,31823981519,2770,33500000,en,amaira or meri dress unboxing video #thegeetagurjar #shorts
2023-12-04T14:04:47Z,kIy_ZaowJP4,amaira ki mosi aj a gyi😍 #thegeetagurjar #shorts,UCUL9We-R1aCC3GAe-RvOx5g,24951556,450895,268,30.0,1.3426016397534486,449128008.0,14970933.6,31823981519,2770,33500000,hu,Amaira ki mosi aj the gyi😍 #thegeetagurjar #shorts
2023-08-14T12:00:31Z,SQeMmlZx4Yg,Girls On Independence Day | Girls Problem - Part 40 | Anaysa Shorts  #trendingshorts,UCa43NrBoxm_RnwLDdnh-KdA,24848315,545821,334,58.0,0.2205380928244028,864721362.0,14908989.0,2887430432,1205,5480000,en,Girls On Independence Day | Girls Problem - Part 40 | Anaysa Shorts  #trendingshorts
2023-03-08T18:57:40Z,ACilwqV4ibQ,Finally gets caught in 4k…💀😂 #viral #shorts,UCzY_sIOOHeCobumpqJrjdig,24494760,1280780,3670,42.0,0.5388907668415612,617267952.0,14696856.0,11984125384,3584,13200000,en,Finally gets caught in 4k…💀😂 #viral #shorts
2024-01-04T12:58:25Z,fcNJ_2Ui62Q,Best Travel Accessories 🤩🤩 #telugu  #viral #travel #trending #shorts,UC85MIJMcZNnhxx84BZMlJgg,24392818,585562,382,46.0,0.1738216552101524,673241776.8,14635690.8,3934134026,673,4240000,en,Best Travel Accessories 🤩🤩 #telugu  #viral #travel #trending #shorts
2024-08-02T13:03:00Z,2tM5F_X9ztA,24 Hours Only Blue Food Challenge 😎🔥 | Mini Vlog | #shorts #minivlog #tranding #ashortaday #vlog,UC28haopD28ljl7lVEKkw1PA,24529837,0,2788,60.0,0.2352237399702248,883074132.0,14717902.2,1793722270,365,5770000,en,24 Hours Only Blue Food Challenge 😎🔥 | Mini Vlog | #shorts #minivlog #tranding #ashortaday #vlog
2024-12-09T08:20:00Z,AwDgJJcoYz4,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,24265283,661047,641,60.0,2.818842046886492,873550187.9999999,14559169.8,60653441132,3010,68400000,en,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts
2024-11-18T08:20:00Z,3E8MvmC0kBY,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,23821591,865133,669,60.0,2.8713447393165303,857577276.0,14292954.6,60653441132,3010,68400000,en,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts
2024-01-27T06:40:00Z,0fJz0KqE9ws,LIVING LIKE SUMMERS IN WINTERS FOR 24 HOURS #shorts,UCVfreboc3AkoV1PQk54lKkg,23552078,1132427,2949,57.0,0.26112345585812,805481067.5999999,14131246.8,2201350817,145,6150000,en,LIVING LIKE SUMMERS IN WINTERS FOR 24 HOURS #shorts
2024-10-08T07:38:38Z,sunNFut0LA8,Tuition wali didi ka New ghar🏠😂 #shorts #ytshorts #sejalgabashorts #tuition #teacherlife,UCW-V3lJDUSz_AccP6rPRUtA,22954883,544019,1042,61.0,0.4661317594169397,840148717.8,13772929.8,5994673257,362,10700000,en,Tuition wali didi ka New ghar🏠😂 #shorts #ytshorts #sejalgabashorts #tuition #teacherlife
2024-11-03T07:13:54Z,_xUgfcPMQoo,Cooking Ramen At 3AM #minivlog #asmr #ytshorts #shorts,UCH9aPskONv7sraQfL-UDxNQ,22958406,902077,3819,60.0,0.3711059034324944,826502616.0,13775043.6,3987721358,690,8520000,en,Cooking Ramen At 3AM #minivlog #asmr #ytshorts #shorts
2024-12-19T08:20:00Z,PUG0XvQdqjk,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,22745018,757752,904,60.0,3.0072519617263,818820647.9999999,13647010.8,60653441132,3010,68400000,en,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts
2025-01-13T08:00:40Z,lyP8SgzDTxc,I try soft ice recipe #shorts,UC2YEFur8hvU8XDkw74yVOxA,22995386,789450,3263,60.0,0.0565330801579064,827833896.0,13797231.6,655998446,104,1300000,en,I try soft ice recipe #shorts
2024-10-25T12:01:20Z,ugtZIRGk2ag,Baccho Ka Makeup 🥵😍 Day 352 #minivlog #ashortaday #tranding #shorts,UCbnbANjBfR4Ab6Z03SuS1kQ,22707410,388049,660,57.0,0.1131789138435427,776593422.0,13624446.0,1280670205,455,2570000,en,Baccho Ka Makeup 🥵😍 Day 352 #minivlog #ashortaday #tranding #shorts
2024-08-30T08:25:19Z,4qetwGbpe-U,Teachers in 1 period VS in last period👩‍🏫😂 #shorts #funnyshorts #ytshorts #teacherlife,UCW-V3lJDUSz_AccP6rPRUtA,22442048,536964,1109,28.0,0.4767835805359653,377026406.4,13465228.8,5994673257,362,10700000,en,Teachers in 1 period VS in last period👩‍🏫😂 #shorts #funnyshorts #ytshorts #teacherlife
2024-11-21T06:50:09Z,2lvu83K8BBQ,Gangster❌ Elder Sibling✅ | Raj Grover | #shorts,UC6ylikHBX9_es8TIf0vmiUQ,22435743,1142914,1744,61.0,0.6284614688267735,821148193.8,13461445.8,11784268093,661,14100000,da,Gangster❌ Elder Sibling✅ | Raj Grover | #shorts
2024-03-18T11:49:35Z,3nhIan4fjYg,I’m in Double Trouble 🧓🏻🩴😬 #shorts #comedy #relationship,UCR1Jltq7vMzGQVtRd-DR5AA,22200986,1058614,4378,22.0,0.4819605759852288,293053015.2,13320591.6,12438790394,1387,10700000,en,I’m in Double Trouble 🧓🏻🩴😬 #shorts #comedy #relationship
2024-11-06T08:08:45Z,xzmM0i8Vp2Q,Har School m aisi teachers jarur hoti hai 👩‍🏫 #shorts #funnyshorts #teacherlife #ytshorts,UCW-V3lJDUSz_AccP6rPRUtA,22227213,708297,1187,61.0,0.4813918866031472,813515995.8,13336327.8,5994673257,362,10700000,en,Har School m aisi teachers jarur hoti hai 👩‍🏫 #shorts #funnyshorts #teacherlife #ytshorts
2024-12-01T08:39:11Z,HpEn7kuy1MA,Tag your school bestfriend 👩‍🏫 #shorts #ytshorts #sejalgabashorts #teacherlife,UCW-V3lJDUSz_AccP6rPRUtA,22089425,839773,785,61.0,0.4843946820707193,808472955.0,13253655.0,5994673257,362,10700000,en,Tag your school bestfriend 👩‍🏫 #shorts #ytshorts #sejalgabashorts #teacherlife
2024-09-23T14:00:07Z,7EzN8-jeGx0,When my Mom took “Kuch Bhi” too seriously 😂 #priyalkukreja #shorts,UCzEAWIWMigRBbulQ6yVlilg,21658267,403906,991,43.0,1.990002247178872,558783288.6,12994960.2,27798876613,1274,43100000,en,When my Mom took “Kuch Bhi” too seriously 😂 #priyalkukreja #shorts
2025-02-09T08:30:16Z,omHqKGyeKF4,I Accidently Injured My Hand #shorts,UCu6eDhSb-UJq7_vLgKe4vHw,21741794,559100,1283,53.0,0.4300473088835264,691389049.2,13045076.4,5319906451,295,9350000,en,I Accidently Injured My Hand #shorts
2023-04-29T14:53:17Z,bkT6iHqDEic,Amaira n ki party #shorts #thegeetagurjar,UCUL9We-R1aCC3GAe-RvOx5g,21328034,418832,284,40.0,1.570702672360706,511872816.0,12796820.4,31823981519,2770,33500000,en,Amaira n ki party #shorts #thegeetagurjar
2024-06-26T13:01:06Z,ty3KUa0MVMM,Daughter vs wife💕😜Don&#39;t miss the end😍😘 #shorts #funny #love | With Love Nagaraj Sangeetha,UCMWv9WrCkZJcxzsOWeZfEkg,21061038,823673,755,58.0,0.4311278484944569,732924122.4,12636622.8,6604613503,1196,9080000,en,Daughter vs wife💕😜Don&#39;t miss the end😍😘 #shorts #funny #love | With Love Nagaraj Sangeetha
2024-04-30T07:29:00Z,cUv0bCisorI,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,20976442,426929,374,60.0,3.26080085459679,755151912.0,12585865.2,60653441132,3010,68400000,en,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts
2025-01-26T08:21:00Z,W4Nl-Vt3Jb0,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts,UCL5nlHWXVLeOsSjKH2fhmsg,20854619,564733,641,60.0,3.279848938980856,750766284.0,12512771.4,60653441132,3010,68400000,en,Tom 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts
2024-08-28T03:32:25Z,VK_IEbutC-4,Keep trying 🧘‍♀️✅.#shorts #viralvideos #shortsvideo #fitnessmotivation,UCsHMisa0rzfi5xSWLhp2r6A,20705369,403896,1474,17.0,0.048779618465143,211194763.8,12423221.4,453613157,910,1010000,en,Keep trying 🧘‍♀️✅.#shorts #viralvideos #shortsvideo #fitnessmotivation
2025-02-06T01:30:40Z,vPRvz-Jq5lI,Surajactor new shorts #surajactor,UC2fvyma9iKsjN9EZW_FWW1A,20471135,825651,1006,54.0,1.7194943025875211,663264774.0,12282681.0,18621337290,474,35200000,en,Surajactor new shorts #surajactor
2022-11-21T12:29:02Z,d5QwXHDuhMs,Coolest marvel transition ever 🥶 Wait for it #shorts #marvel #transition,UC-uAyciaXWWYtIhmLDnG07A,20236483,1342427,9005,40.0,0.2238531270478175,485675592.0,12141889.8,299400521,214,4530000,en,Coolest marvel transition ever 🥶 Wait for it #shorts #marvel #transition
2025-02-08T07:04:00Z,iTyHdG_Y5XY,I FILLED MY BROTHER&#39;S GAMING ROOM WITH BALLOONS #shorts,UCVfreboc3AkoV1PQk54lKkg,20209153,564024,1066,45.0,0.3043175535362615,545647131.0,12125491.8,2201350817,145,6150000,en,I FILLED MY BROTHER&#39;S GAMING ROOM WITH BALLOONS #shorts
2024-06-03T14:39:17Z,KlDZuZvvzGk,The multitalented bhikahri 😎 #shorts #funny,UC5apxzE3aEOpvP0XkeuW8mw,20082359,1031706,526,60.0,1.5287048697814831,722964924.0,12049415.4,16295802697,608,30700000,en,The multitalented bhikahri 😎 #shorts #funny
2024-09-14T09:34:05Z,SXGp5_wREG4,Every student in sports period⛹️😂 #shorts #funnyshorts #comedyshorts #ytshorts #teacherlife,UCW-V3lJDUSz_AccP6rPRUtA,19993367,515377,2147,50.0,0.5351774916150941,599801010.0,11996020.2,5994673257,362,10700000,en,Every student in sports period⛹️😂 #shorts #funnyshorts #comedyshorts #ytshorts #teacherlife
2025-02-07T16:57:25Z,EzrTmhLz0l8,Hindi teacher vs Students of Kalyug 🗿 | Kuldeep Singhaniaa #shorts,UCnYKRFQRndE3Wq1eLRQLfWw,19842007,856074,1830,57.0,0.6148571563350421,678596639.4,11905204.2,6619871929,1317,12200000,en,Hindi teacher vs Students of Kalyug 🗿 | Kuldeep Singhaniaa #shorts
2024-01-03T09:30:11Z,Og9fu-2UmDA,SHADI VS NIKAH DRESS LOOK CHALLENGE 😀#shortvideo #ashortaday #youtubeshorts #ytshorts #shorts,UClGcTNKu6bc0NeO0vQenwpw,19293879,632959,2455,46.0,0.1528982326467373,532511060.4,11576327.4,970224808,2033,2950000,en,SHADI VS NIKAH DRESS LOOK CHALLENGE 😀#shortvideo #ashortaday #youtubeshorts #ytshorts #shorts
2024-10-04T14:30:10Z,N-10pYpfcUc,My Sister did my makeup for Navratri | Real Payal  #shorts #makeup #fashion #navratri,UC2aE9o5CPNK5MaXipSOiBUg,19248534,492096,3793,60.0,0.0555886489849045,692947224.0,11549120.4,271972245,86,1070000,en,My Sister did my makeup for Navratri | Real Payal  #shorts #makeup #fashion #navratri
2023-10-15T07:56:55Z,bpArpR6eCJs,Aapne aaj navratri fast rakha? #maimohini #shorts #navratri #navratrispecial #relatable #comedy,UCNoiFheeg1nzhWmFwGbtyYQ,18946830,464217,780,43.0,0.3277593138271679,488828214.0,11368098.0,3778904965,631,6210000,it,Aapne Aaj Navratri Fast Rakha? #maimohini #shorts #navratri #navratrispecial #relatable #comedy
2024-10-08T06:05:53Z,X5D1hYbYTec,When Your Mother is a Teacher 🤣 #shorts #teacherslife #teachermom #teratrigun,UCWuBZJIucBpe-SCWUBuKUlg,18870177,549614,815,61.0,0.2851059637649398,690648478.1999999,11322106.2,2553323888,429,5380000,en,When Your Mother is a Teacher 🤣 #shorts #teacherslife #teachermom #teratrigun
2024-01-27T00:00:34Z,xM3hdOY0taY,Kotha Janta Part-208 #PravallikaRichhakka #Shorts,UCjZQyGJeZv68zMIJOXk0vmA,18761653,632763,262,59.0,0.2888871252442415,664162516.1999999,11256991.8,4534922789,1106,5420000,et,Kotha Janta Part-208 #promatarichhakka #shorts
2021-09-05T17:31:25Z,a8D5my2UcAg,School Days | Tena Jaiin | The Paayal Jain #shorts,UCgN55-McINV9y4noG-0QKVg,18667201,1131081,714,47.0,0.701765626244663,526415068.2,11200320.6,10498178784,1490,13100000,en,School Days | Tena Jaiin | The Paayal Jain #shorts
2023-04-03T12:00:44Z,vXgvr_-pf1o,1 Lakh Ke Earrings 🔥 | Parlour Wali Didi - Part 60 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,18663162,826127,452,58.0,0.2936265569574973,649478037.5999999,11197897.2,2887430432,1205,5480000,en,1 Lakh Ke Earrings 🔥 | Parlour Wali Didi - Part 60 | Anaysa Shorts
2024-10-23T05:41:33Z,wIF4paR21D4,Holding susu at friend’s house #shorts #comedy #friends #friendship #funny #fun #nostalgia #explore,UCQPTbtadNWcPYuoS3JqkpYw,18014115,478476,675,56.0,0.1837448023397208,605274264.0,10808469.0,2002248456,323,3310000,en,Holding susu at friend’s house #shorts #comedy #friends #friendship #funny #fun #nostalgia #explore
2024-09-06T06:33:42Z,9Es5VmEhFfc,When you skip Teacher’s Day #shorts #school #schooldays #comedy #friends #funny #explore,UCQPTbtadNWcPYuoS3JqkpYw,18014613,619570,643,61.0,0.1837397228572159,659334835.8,10808767.8,2002248456,323,3310000,en,When you skip Teacher’s Day #shorts #school #schooldays #comedy #friends #funny #explore
2025-02-01T08:39:49Z,2ZNVRyWoZM4,Tag your badi behen 🥹❤️ #shorts #ytshorts #sejalgabashorts #viralshort,UCW-V3lJDUSz_AccP6rPRUtA,18367151,624299,2579,65.0,0.5825617701950618,716318889.0,11020290.6,5994673257,362,10700000,en,Tag your badi behen 🥹❤️ #shorts #ytshorts #sejalgabashorts #viralshort
2024-12-02T09:11:05Z,KeDrrLrN3gM,That one Chugalkhor teacher in every school 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts,UCW-V3lJDUSz_AccP6rPRUtA,17911234,519639,766,54.0,0.5973904422219039,580323981.6,10746740.4,5994673257,362,10700000,en,That one Chugalkhor teacher in every school 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts
2022-08-11T12:05:28Z,r3I-lfiZHmU,BORONG JAJANAN SD PERNAH NYOBAIN SEMUA? | JESSICA EFFENDY #shorts,UCmh5prISlHkcxt19bGVL-Hg,17740912,731756,2349,60.0,0.0676402656188137,638672832.0,10644547.2,603457252,309,1200000,en,BORONG JAJANAN SD PERNAH NYOBAIN SEMUA? | JESSICA EFFENDY #shorts
2025-01-25T08:37:43Z,24ii2EqDlpc,Tag your School Bestfriend 🏫❤️ #shorts #ytshorts #teacherlife #sejalgabashorts #schoollife,UCW-V3lJDUSz_AccP6rPRUtA,17490721,585840,7593,59.0,0.6117529403161825,619171523.4,10494432.6,5994673257,362,10700000,en,Tag your School Bestfriend 🏫❤️ #shorts #ytshorts #teacherlife #sejalgabashorts #schoollife
2024-06-13T16:11:46Z,Brb9HGN5SXQ,Har Dance teacher ki kahani 🥲💃🏻 #shorts #funnyshorts #comedyshorts #trendingshorts #dancevideo,UCW-V3lJDUSz_AccP6rPRUtA,17160273,379225,477,53.0,0.6235332036967011,545696681.4,10296163.8,5994673257,362,10700000,en,Har Dance teacher ki kahani 🥲💃🏻 #shorts #funnyshorts #comedyshorts #trendingshorts #dancevideo
2025-01-16T20:18:55Z,lLygHXzpWR4,I Tricked My Little Brother... #shorts #invideoaipartner,UCR4ZpFWX29p4YCajQA5fcfQ,16855471,553094,3258,74.0,0.1014507396441191,748382912.4,10113282.6,503580118,79,1710000,en,I Tricked My Little Brother... #shorts #invideoaipartner
2023-05-07T12:00:00Z,-C8AJgf69Xc,Weird Things Girls Do  | Girls Problem - Part 16 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,16086174,470398,590,50.0,0.3406652197097955,482585220.0,9651704.4,2887430432,1205,5480000,en,Weird Things Girls Do  | Girls Problem - Part 16 | Anaysa Shorts
2024-10-27T08:11:35Z,48KURKpjOgs,Students on Diwali 🪔 #shorts #funnyshorts #ytshorts #diwali #school,UCW-V3lJDUSz_AccP6rPRUtA,16088287,457068,773,60.0,0.6650801294134049,579178332.0,9652972.2,5994673257,362,10700000,en,Students on Diwali 🪔 #shorts #funnyshorts #ytshorts #diwali #school
2024-11-20T07:56:01Z,ENSPurxfuug,When your Mother is a Teacher 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts #school,UCW-V3lJDUSz_AccP6rPRUtA,15901077,579416,660,61.0,0.6729103946858442,581979418.1999999,9540646.2,5994673257,362,10700000,en,When your Mother is a Teacher 👩‍🏫 #shorts #ytshorts #teacherlife #sejalgabashorts #school
2024-09-24T08:50:31Z,TNRD8tUxZ40,Kya apne bhi kiya hai apne school time m aisa 👩‍🏫😂 #shorts #funnyshorts #ytshorts #school,UCW-V3lJDUSz_AccP6rPRUtA,15813044,412670,619,60.0,0.6766565627718484,569269584.0,9487826.4,5994673257,362,10700000,en,Kya apne bhi kiya hai apne school time m aisa 👩‍🏫😂 #shorts #funnyshorts #ytshorts #school
2024-10-18T13:52:00Z,EN6nfrT2Y0c,Mummy Ne Dukan Se Bhi Ache Momos Banaye 🤤😋 #shorts #minivlog #ashortaday #vlog #tranding #momos,UC28haopD28ljl7lVEKkw1PA,15755946,0,1107,57.0,0.3662109529951423,538853353.1999999,9453567.6,1793722270,365,5770000,en,Mummy Ne Dukan Se Bhi Ache Momos Banaye 🤤😋 #shorts #minivlog #ashortaday #vlog #tranding #momos
2024-03-01T08:14:58Z,ZlURhMb4DL4,You can see how many crush you have #funnyshorts #ytshorts #shorts,UCxGzpNf5XOnSQOYC2nbMiyQ,15637048,723655,952,59.0,1.2086680299248298,553551499.1999999,9382228.8,11387335597,1621,18900000,en,You can see how many crush you have #funnyshorts #ytshorts #shorts
2023-06-17T00:00:29Z,m71JThKCObU,Kotha Janta part-26 #comedy #emotional #shorts,UCjZQyGJeZv68zMIJOXk0vmA,15545032,475775,280,59.0,0.3486644479085022,550294132.8,9327019.2,4534922789,1106,5420000,en,Kotha Janta part-26 #comedy #emotional #shorts
2024-01-06T12:30:42Z,mje5xiY6oQQ,Zam zam electronics par chori 😨😳 || jaanvi patel #shorts | gulshan kalra,UCRqs0TZOqe5nrwP-BrdnCjg,15513249,516809,971,60.0,1.8371393381231744,558476964.0,9307949.4,12796538986,763,28500000,ca,Zam zam electronics par chori 😨😳 || Jaanvi Patel #shorts | gulsen kalra
2024-10-19T06:37:08Z,s6H6aIWFTyM,Beti ki paani barbaad karne ki aadat🥰❤️ #familylovestory #unknownboyvarun #shorts,UC4DLvb5xZ9OLcVM1KC_R97g,15470924,529153,804,60.0,2.5079303602034373,556953264.0,9282554.4,16550265027,893,38800000,so,Beti Ki Paani Karna Karna Kuk🥰❤️ #familylovestory #Uunkenloyvarun #shors
2024-11-21T06:29:13Z,RGnJyj7HnZY,Beti ne barbaad kar diya😂🥰❤️ #familylovestory #unknownboyvarun #shorts,UC4DLvb5xZ9OLcVM1KC_R97g,15373553,452825,253,47.0,2.5238147616234192,433534194.6,9224131.8,16550265027,893,38800000,en,Beti ne barbaad kar diya😂🥰❤️ #familylovestory #unknownboyvarun #shorts
2023-05-22T15:41:53Z,ebLxsgoIoj8,COMPREI UMA BANHEIRA #shorts,UC2KobNU2MO29TXUgI5_syhg,15369045,0,7270,60.0,0.4222773763756954,553285620.0,9221427.0,1744584084,288,6490000,en,COMPREI UMA BANHEIRA #shorts
2024-11-14T08:20:00Z,JiX4S4anUEU,"Tom, 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts",UCL5nlHWXVLeOsSjKH2fhmsg,15115413,438266,300,60.0,4.525182342023999,544154867.9999999,9069247.8,60653441132,3010,68400000,en,"Tom, 🍓 Jerry (Rithvi&amp;Kavi)Real End Twist 😂🎈 #shorts"
2024-12-03T14:30:20Z,S4L_K6mBWzc,Smart panipuri wali😂|| Funny😂🤣|| Shorts || #shorts #comedy #funnyvideo #panipuri #trending,UCLLPsMLQiXL7y7r-OVkEGrA,15094006,401577,298,50.0,0.2411553301356843,452820180.0,9056403.6,1169109651,400,3640000,en,Smart panipuri wali😂|| Funny😂🤣|| Shorts || #shorts #comedy #funnyvideo #panipuri #trending
2024-07-29T08:27:24Z,M_xvMqbEZI8,Sar dard is mandatory😂 #comedy #funny #pony #hairstyle #girl #relatable #memes #schooldays #shorts,UC0qj-8F8p88c3zBStkxC0Gg,14753028,435777,1246,37.0,0.2602855495156655,327517221.6,8851816.799999999,4151831122,1252,3840000,en,Sar dard is mandatory😂 #comedy #funny #pony #hairstyle #girl #relatable #memes #schooldays #shorts
2025-02-02T05:41:45Z,Af-JLKmL_ao,Surajactor new shorts #surajactor,UC2fvyma9iKsjN9EZW_FWW1A,14627306,468228,518,49.0,2.406458168031762,430042796.4,8776383.6,18621337290,474,35200000,en,Surajactor new shorts #surajactor
2023-02-27T12:31:29Z,ugHwQW0Dkss,Girls vs Boys before exams!😂 | Raj Grover | #shorts,UC6ylikHBX9_es8TIf0vmiUQ,14505134,914783,1557,57.0,0.9720696134210136,496075582.8,8703080.4,11784268093,661,14100000,en,Girls vs Boys before exams!😂 | Raj Grover | #shorts
2022-06-03T00:07:36Z,VBO-_qqFNVc,#pov everytime you wear someone’s clothes you can see their secrets #shorts,UCBhNf3uDB4pFuww29O_wAJQ,14378234,1169529,1542,60.0,0.4179929190191229,517616424.0,8626940.4,4014559837,770,6010000,en,#pov everytime you wear someone’s clothes you can see their secrets #shorts
2022-06-26T06:25:04Z,46iEB9CnnEA,Aditi Ke Paise Leke Bhaga Chor || Aditi Sharma Shorts,UCmrOZ0rAZzmwfHSaF1AAEJQ,14385767,573186,325,59.0,0.0690960725277977,509256151.8,8631460.2,387879485,525,994000,en,Aditi Ke Paise Leke Bhaga Chor || Aditi Sharma Shorts
2024-07-30T00:00:26Z,vB8Xqal1Ecg,Milky Tuition Part-36 #shorts  #viralshorts  #richakka,UCjZQyGJeZv68zMIJOXk0vmA,13825937,262090,76,60.0,0.3920168303963774,497733732.0,8295562.199999999,4534922789,1106,5420000,en,Milky Tuition Part-36 #shorts  #viralshorts  #richakka
2024-01-23T12:39:29Z,7xNbcpYzUeo,Who’s scared of Heights? 😛👀 #shorts #couple #relationship,UCR1Jltq7vMzGQVtRd-DR5AA,13846267,659695,1438,43.0,0.772771462517659,357233688.6,8307760.199999999,12438790394,1387,10700000,en,Who’s scared of Heights? 😛👀 #shorts #couple #relationship
2025-02-09T10:37:58Z,OB6k_fA4OlA,Surajactor new shorts #surajactor,UC2fvyma9iKsjN9EZW_FWW1A,13494445,398194,391,58.0,2.6084807489303934,469606686.0,8096667.0,18621337290,474,35200000,en,Surajactor new shorts #surajactor
2024-03-09T12:00:02Z,0sg62rEYDSM,Aunty Ki Pitai - Chhapaak Chhapaak | Toxic Aunty Part - 06 | Anaysa Shorts,UCa43NrBoxm_RnwLDdnh-KdA,13187346,365762,328,57.0,0.4155498763739118,451007233.2,7912407.6,2887430432,1205,5480000,tl,Aunty Ki Pita - Chhapaak Chhapaak | Toxic Aunty Part - 06 | Anaysa shorts
2022-12-22T14:05:01Z,WcdorEZEEww,ME PIDIÓ QUE LO MAQUILLE #shorts,UCGbHu0bRpEe1w1UhNJYS67A,13068091,1083591,907,42.0,1.3774008766850492,329315893.2,7840854.6,11392268229,1123,18000000,en,ME PIDIÓ QUE LO MAQUILLE #shorts
2024-12-12T09:49:12Z,cBHSbTMw-rw,রাখীকে কণের সাজে দেখে মিষ্টি যা বললো😜😜 #shorts #funny #comedy #viralvideo #misti,UCt0d4N2SuZgXQK60PxjGv-A,13121359,308185,666,52.0,0.3924898327985691,409386400.8,7872815.399999999,3028074931,774,5150000,bn,Rakhi is sweet to see the particle of the particle.
2024-08-31T15:46:39Z,o39XxNLe9sM,amaira bhot chalak h #shorts #thegeetagurjar,UCUL9We-R1aCC3GAe-RvOx5g,13235530,196846,131,15.0,2.531066001890366,119119770.0,7941318.0,31823981519,2770,33500000,en,amaira bhot chalak h #shorts #thegeetagurjar
2022-12-22T14:05:01Z,WcdorEZEEww,ME PIDIÓ QUE LO MAQUILLE #shorts,UCGbHu0bRpEe1w1UhNJYS67A,13068091,1083591,907,42.0,1.3774008766850492,329315893.2,7840854.6,11392268229,1123,18000000,en,ME PIDIÓ QUE LO MAQUILLE #shorts
2024-12-12T09:49:12Z,cBHSbTMw-rw,রাখীকে কণের সাজে দেখে মিষ্টি যা বললো😜😜 #shorts #funny #comedy #viralvideo #misti,UCt0d4N2SuZgXQK60PxjGv-A,13121359,308185,666,52.0,0.3924898327985691,409386400.8,7872815.399999999,3028074931,774,5150000,bn,Rakhi is sweet to see the particle of the particle.
2024-02-07T00:00:13Z,PrXPjDeWFbA,Kotha Janta Part-217 #PravallikaRichhakka #Shorts,UCjZQyGJeZv68zMIJOXk0vmA,13101928,361133,210,59.0,0.4136795744870526,463808251.2,7861156.8,4534922789,1106,5420000,id,KOTHA JANTA PART-217 #PRAVALLIKARICHHAKKA #Shorts
2024-04-09T21:00:07Z,GbachunvXJk,ELA VIROU DOS ROSA? 🥲#shorts,UC8EUFyd21vSqrYXEF6KVHDg,12731722,487985,6335,57.0,0.27883109606069,435424892.4,7639033.199999999,804987564,790,3550000,en,ELA VIROU DOS ROSA? 🥲#shorts
2024-11-19T19:24:16Z,PfofXCl4_wU,Reviewing VIRAL TABA SQUISHIES! 😱😳🍦*so satisfying*,UCsUGQ3eJjYOv00609MFs1wQ,12653995,370269,2185,35.0,0.2568358846356427,265733895.0,7592397.0,2255930275,907,3250000,en,Reviewing VIRAL TABA SQUISHIES! 😱😳🍦*so satisfying*
2023-09-27T13:48:21Z,zQXJhGvPYNY,Anna New TEA Shop❤️ #shorts #shortsvideo #shortsfeed #youtubeshorts #viral #food #trending #love,UC2ViPu8EVMP8Eo1Ob7yWEkg,12500199,645484,807,59.0,0.815987009486809,442507044.6,7500119.399999999,7892477332,1627,10200000,en,Anna New TEA Shop❤️ #shorts #shortsvideo #shortsfeed #youtubeshorts #viral #food #trending #love
2024-11-09T04:30:19Z,lHUBoqtEHww,HKR Baking Academy 🎂 #mariakhan #shorts @creamycreationbyhkr602,UCmt6ANTxFIZL8XhLprxgJmQ,12550111,555766,1657,60.0,0.4063709077951581,451803996.0,7530066.6,2504271970,809,5100000,en,HKR Baking Academy 🎂 #mariakhan #shorts @creamycreationbyhkr602
2025-02-24T20:53:07Z,wU6oIyJ7hO8,Turning Oak Wood into Cookies (and a Serving Platter) #shorts #wood #woodworking,UCWjxOXQaHl4R_pEwFgJgEsw,12249714,1116443,8692,140.0,0.1314316399550226,1028975976.0,7349828.399999999,587471216,246,1610000,en,Turning Oak Wood into Cookies (and a Serving Platter) #shorts #wood #woodworking
